0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33068,43.017494,42.38778,41.800346,41.730064,41.626457,41.474182,41.408363,41.36281,41.25968,41.19874,41.098106,41.061287,40.98439,40.944973,40.86725,40.850636,40.799286,40.755035,40.683712,40.640545,40.589188,40.55095,40.4657,40.411343,40.32272,40.289314,40.19792,40.16838,40.1971,40.324726,40.614677,40.930283,41.145622,41.371567,41.619133,41.83758,42.095123,42.46209,42.78152,43.088837,43.265797,43.546024,43.595234,44.11392,44.48896,47.124794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74389,49.407825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327526,42.81421,41.999966,41.79976,41.67795,41.553665,41.437016,41.35172,41.315277,41.21656,41.14421,41.037365,41.00473,40.92817,40.892868,40.810745,40.772476,40.720257,40.670555,40.60472,40.56144,40.516087,40.459152,40.389076,40.342068,40.268406,40.200745,40.16132,40.136566,40.17498,40.38753,40.65518,40.883987,41.12594,41.36016,41.544975,41.821323,42.02877,42.312706,42.54141,42.84725,43.231575,43.510544,43.77293,44.153557,44.44862,45.05842,45.09072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.931572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31453,42.485764,41.975113,41.70666,41.657963,41.54381,41.43635,41.328354,41.28192,41.189617,41.118374,41.016335,40.954742,40.891758,40.847122,40.78999,40.733955,40.691223,40.64468,40.59018,40.526894,40.480312,40.407852,40.34487,40.271996,40.216705,40.16941,40.12331,40.099396,40.157578,40.353294,40.613136,40.84639,41.009453,41.316334,41.56804,41.79714,41.9934,42.25865,42.60847,42.81729,43.158188,43.4934,43.781094,43.938988,44.332523,44.870014,44.95907,45.14643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.159042,49.404446,49.520718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.970657,42.02926,41.83419,41.688095,41.658607,41.513,41.397842,41.332703,41.265636,41.163143,41.08295,41.0059,40.934288,40.87295,40.822327,40.760464,40.707664,40.652294,40.60093,40.537308,40.478394,40.433727,40.36703,40.291283,40.21976,40.187675,40.128025,40.088158,40.0734,40.13962,40.341278,40.609024,40.84072,41.025654,41.26946,41.52033,41.7782,41.996426,42.251633,42.494476,42.79203,43.088993,43.36914,43.57075,43.83577,44.098114,44.434395,44.646706,45.024258,45.29138,46.053986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.592613,49.49383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.751564,42.668537,41.885242,41.712807,41.627518,41.569656,41.442318,41.344543,41.29185,41.22526,41.10022,41.023163,40.95379,40.894768,40.810665,40.773605,40.70559,40.65644,40.596924,40.551914,40.491276,40.431477,40.37746,40.312443,40.25486,40.18883,40.132233,40.08596,40.044476,40.04969,40.127354,40.299576,40.55466,40.812965,41.03565,41.246384,41.472176,41.749058,41.963657,42.25681,42.467823,42.711655,42.970005,43.27427,43.447437,43.721016,44.0493,44.16512,44.38793,44.771748,45.1786,45.767464,45.521416,46.096855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.682625,49.403183,50.760414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.685196,42.55835,41.775917,41.647285,41.59478,41.53096,41.39289,41.27548,41.254868,41.164307,41.03319,40.967697,40.91579,40.846397,40.753983,40.69834,40.64465,40.601982,40.527496,40.478825,40.42704,40.38182,40.305397,40.251442,40.201332,40.142815,40.087048,40.035286,40.01574,40.03662,40.11091,40.27506,40.52218,40.75264,40.97687,41.180008,41.403297,41.689903,41.930115,42.16352,42.41774,42.66607,42.921883,43.21598,43.390663,43.65557,43.922077,44.11174,44.48277,44.891197,45.033154,45.52651,45.55136,45.423866,46.319565,46.673756,0.0,0.0,0.0,0.0,0.0,0.0,59.74197,49.91869,88.84098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.585342,42.308304,41.70137,41.604694,41.532955,41.443405,41.336617,41.20651,41.19103,41.058163,40.96086,40.857082,40.81181,40.737743,40.678062,40.6114,40.55576,40.517708,40.463654,40.40104,40.351368,40.307007,40.23264,40.191723,40.14072,40.094307,40.047764,40.010704,39.981323,39.995304,40.094337,40.293686,40.513977,40.706635,40.931633,41.152836,41.369576,41.63115,41.89217,42.13118,42.35782,42.595154,42.847023,43.1193,43.30493,43.669357,43.86547,44.097992,44.367226,44.861088,45.04426,45.247055,45.673462,45.69879,45.949486,46.504272,46.741657,0.0,0.0,0.0,0.0,0.0,0.0,98.216255,50.675625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.459816,42.13243,41.64054,41.559048,41.480118,41.420456,41.25167,41.138687,41.117435,41.0147,40.919018,40.821114,40.76657,40.677483,40.624855,40.55921,40.508347,40.4609,40.406677,40.342598,40.293106,40.23861,40.183636,40.128056,40.084465,40.02868,40.007557,39.978447,39.952724,39.96982,40.073925,40.232826,40.546993,40.677704,40.88002,41.099365,41.325726,41.591545,41.80573,42.043716,42.29489,42.56214,42.777363,42.99798,43.21385,43.535957,43.832317,44.1321,44.368267,44.669743,45.028336,45.345573,45.711803,45.91916,46.02781,46.555824,46.698593,46.75891,46.985798,0.0,0.0,0.0,0.0,0.0,51.239094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65673,42.143005,41.639915,41.574856,41.47351,41.405273,41.203465,41.081,41.027237,40.947422,40.853382,40.76422,40.682964,40.622295,40.558567,40.503864,40.432312,40.388954,40.312614,40.27333,40.223648,40.18535,40.108837,40.07157,40.05041,40.016132,39.9747,39.95743,39.96763,39.99067,40.066628,40.21368,40.437355,40.620506,40.821247,41.059006,41.25677,41.48846,41.724556,41.97168,42.258957,42.501358,42.74518,42.960075,43.21331,43.46499,43.764843,44.0328,44.241722,44.536095,44.89622,45.265343,45.499725,45.94181,46.072464,46.30844,46.660698,46.63743,46.825615,47.121887,47.661575,0.0,0.0,0.0,0.0,50.23603,50.675808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.056152,42.0175,41.462578,41.42631,41.38825,41.28511,41.11858,41.025238,40.950897,40.800682,40.77261,40.69375,40.589718,40.52622,40.487686,40.43703,40.358543,40.299698,40.268204,40.218475,40.17746,40.141567,40.101448,40.095245,40.11972,40.100464,40.062595,40.055866,40.089798,40.1347,40.187126,40.25366,40.445847,40.554985,40.77639,40.947643,41.1783,41.439278,41.622864,41.89853,42.176804,42.428436,42.673397,42.899586,43.16884,43.413177,43.7364,43.98168,44.216866,44.502686,44.755596,45.111256,45.319695,45.574642,45.832462,46.035824,46.338226,46.576202,46.826225,47.137356,47.538227,47.623222,60.444912,0.0,0.0,0.0,50.22927,50.22417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.93888,41.975037,42.065792,41.497517,41.276566,41.2508,41.258736,41.039375,40.90765,40.782867,40.718212,40.63994,40.548843,40.534996,40.492435,40.432457,40.382202,40.36247,40.35157,40.322998,40.307472,40.291138,40.27288,40.282066,40.281986,40.314426,40.327408,40.322968,40.363426,40.408417,40.412735,40.459232,40.47814,40.551624,40.616756,40.75897,40.930466,41.183605,41.393017,41.621788,41.888138,42.169796,42.426956,42.662468,42.882004,43.152332,43.371235,43.727493,44.00058,44.19537,44.454876,44.715363,45.067307,45.23781,45.586273,45.80694,46.05789,46.319557,46.553497,46.92582,47.11317,47.49037,47.65554,47.776356,47.981346,48.45249,0.0,0.0,50.2623,50.224415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.937412,42.102142,42.143665,41.512398,41.300186,41.265125,41.167442,40.95977,40.851254,40.76334,40.7014,40.723755,40.644043,40.637665,40.67462,40.642693,40.659542,40.624466,40.655396,40.635635,40.638435,40.647842,40.63612,40.655663,40.633263,40.660824,40.664486,40.682163,40.694313,40.683167,40.695595,40.707897,40.738213,40.747295,40.76824,40.86368,40.95498,41.137947,41.283726,41.54574,41.85217,42.11372,42.36718,42.56119,42.832035,43.093243,43.36152,43.62366,43.917843,44.15039,44.410988,44.64746,44.956936,45.173183,45.511127,45.754833,46.032913,46.28203,46.54483,46.74702,47.01109,47.410713,47.61245,47.696747,47.769695,47.908867,48.15454,0.0,0.0,0.0,50.23883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.93705,41.947193,41.955956,41.430275,41.263348,41.169453,41.14212,41.01938,40.97261,40.878483,41.001125,41.156254,41.176567,41.157394,41.144375,41.144608,41.117435,41.092804,41.095802,41.065605,41.069378,41.088234,41.08365,41.04717,41.006626,41.04906,41.04226,41.01795,41.003845,40.989212,41.007656,41.028023,41.051807,41.074287,41.07917,41.110344,41.168674,41.239403,41.30538,41.470573,41.65022,42.014366,42.295242,42.503365,42.78872,43.03125,43.269417,43.56037,43.839626,44.098896,44.34276,44.586807,44.84522,45.1426,45.44346,45.64942,45.90635,46.16652,46.443344,46.680283,47.04213,47.13388,47.43412,47.656837,47.793022,47.90684,48.01933,48.463028,49.180542,87.25554,0.0,50.303886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.291,42.123367,42.006798,41.515198,41.595684,41.4964,41.642857,41.535698,41.43541,41.48345,41.620094,41.645695,41.67603,41.699814,41.589264,41.51246,41.4942,41.501328,41.457397,41.43126,41.43039,41.43727,41.42351,41.43707,41.424255,41.420776,41.4122,41.41046,41.380463,41.386154,41.407223,41.425667,41.414318,41.427727,41.46023,41.51497,41.48952,41.490116,41.667076,41.72024,42.026863,42.224823,42.50076,42.749157,42.94304,43.22161,43.49814,43.827015,44.10186,44.294556,44.513073,44.774593,45.066612,45.344967,45.58988,45.859127,46.088673,46.37894,46.61951,46.90452,47.103043,47.357937,47.710613,47.930244,48.113007,48.348793,48.67155,48.89927,49.23628,49.460636,50.804337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.64196,42.414536,42.3723,42.43451,42.412468,42.416862,42.271408,42.11552,42.080933,41.846535,41.833466,42.010307,41.982758,41.912342,41.8341,41.948544,41.941303,41.857185,41.838116,41.83288,41.78901,41.762867,41.77223,41.826164,41.813374,41.76648,41.75323,41.759666,41.759163,41.73712,41.719162,41.766235,41.76475,41.765656,41.78924,41.835766,41.873722,41.91178,41.989212,42.09205,42.248684,42.45932,42.745415,42.939713,43.20841,43.47203,43.849037,44.11647,44.26895,44.49898,44.779808,45.00977,45.280743,45.510406,45.82411,46.06708,46.292526,46.53028,46.799477,47.10572,47.44004,47.656425,47.91696,48.15341,48.26644,48.53121,48.74182,49.114876,49.27496,49.52169,55.023582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.494953,42.469925,42.462387,42.543114,42.50912,42.45681,42.39683,42.277916,42.24465,42.43181,42.584232,42.17832,42.157803,42.336815,42.28637,42.26673,42.240845,42.234234,42.20508,42.19627,42.20832,42.179,42.19856,42.173763,42.166733,42.140087,42.135334,42.157524,42.131252,42.15387,42.168114,42.176315,42.20691,42.19213,42.2234,42.235928,42.308674,42.325596,42.394253,42.545357,42.772987,42.921432,43.11754,43.383423,43.716553,44.0632,44.229675,44.422028,44.696213,44.928623,45.248863,45.443417,45.71048,45.977367,46.274635,46.52914,46.811375,47.055782,47.38758,47.583572,47.772373,47.961876,48.306217,48.49235,48.750347,48.827103,49.128754,49.410355,50.06929,50.098106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.491905,42.52906,42.63262,42.63508,42.717888,42.55068,42.57267,42.619606,42.513405,42.554314,42.72412,42.689285,42.773357,42.740837,42.716183,42.65914,42.59789,42.65796,42.55501,42.579845,42.50609,42.508564,42.489376,42.485653,42.475697,42.508144,42.50157,42.528915,42.53561,42.5716,42.522793,42.610603,42.66746,42.70178,42.713806,42.69658,42.792896,42.87184,42.972534,43.118057,43.326157,43.551865,43.924824,44.119816,44.35273,44.5838,44.854446,45.14939,45.390465,45.611877,45.87607,46.172146,46.46916,46.754337,46.923298,47.182842,47.401203,47.654194,47.875137,48.203396,48.374634,48.692287,49.000023,49.055458,49.287876,49.46096,49.5324,50.081764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.087864,42.578865,42.689613,42.807026,43.41198,42.88669,43.40428,43.29921,43.27358,43.13707,43.31273,43.227364,43.149475,43.153564,43.07834,43.062992,43.045128,43.056023,42.97871,42.900986,42.915443,42.908306,42.901134,42.903763,42.960358,42.986084,42.99587,43.013474,42.987514,43.036423,43.116318,43.149433,43.097786,43.109543,43.15001,43.166637,43.21929,43.293804,43.40766,43.58441,43.838844,44.02933,44.32442,44.554184,44.80806,45.06391,45.29024,45.52649,45.78412,46.0382,46.32041,46.56936,46.86061,47.105946,47.292744,47.57321,47.820187,48.068295,48.380234,48.61736,48.78654,48.957115,49.267807,49.5229,49.48242,49.392136,50.09172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.70701,43.83324,43.441742,44.224487,44.052845,43.638504,43.516697,43.664032,43.501797,43.75701,43.700356,43.522842,43.431343,43.375572,43.34942,43.263073,43.31499,43.330902,43.314816,43.35213,43.39456,43.411583,43.426384,43.437115,43.464016,43.448177,43.462826,43.471073,43.467007,43.482853,43.5112,43.50336,43.5006,43.51419,43.606087,43.592888,43.68324,43.828617,43.988956,44.267612,44.518894,44.76922,45.042023,45.25223,45.479996,45.72818,45.986538,46.222225,46.486794,46.751007,47.057228,47.208298,47.4888,47.699936,48.026466,48.26002,48.58036,48.691296,48.931053,49.2403,49.343964,49.562828,49.58615,50.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.07034,44.773346,44.29756,44.48391,44.233063,44.145626,43.95568,44.114895,44.027298,43.981895,43.802185,43.80651,43.685555,43.694992,43.716515,43.733562,43.762775,43.790344,43.89433,43.850883,43.857178,43.915558,43.961903,43.904133,43.90899,43.94902,43.893414,43.901756,43.92271,43.940792,43.969612,43.889206,43.924847,43.898388,44.005234,44.069065,44.160748,44.307335,44.532387,44.733032,44.9408,45.167984,45.41533,45.65943,45.894985,46.083862,46.356396,46.63597,46.891037,47.097862,47.35891,47.560463,47.85217,48.193283,48.54579,48.64674,48.904118,49.26116,49.40312,49.697197,49.85344,50.030724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.89672,44.850403,44.66133,44.496273,44.47859,44.473682,44.28308,44.178734,44.24444,44.192715,44.14329,44.170322,44.178764,44.24869,44.302296,44.349625,44.313698,44.326,44.252342,44.323006,44.281494,44.30122,44.297024,44.355286,44.320877,44.30366,44.356655,44.356976,44.253384,44.309868,44.3478,44.440987,44.457985,44.50099,44.63169,44.743286,44.85525,44.981197,45.184425,45.3397,45.614105,45.883526,46.11658,46.350407,46.623398,46.90988,47.16892,47.410896,47.598835,47.87111,48.14628,48.45832,48.592716,48.782806,49.244,49.409546,49.557438,49.82922,50.011406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.922718,44.832924,44.808575,44.589584,44.77262,44.73889,44.897957,44.61969,44.611725,44.512287,44.59848,44.657784,44.676826,44.73359,44.728848,44.808445,44.740532,44.73973,44.755104,44.757645,44.758076,44.800125,44.785515,44.793564,44.860397,44.87327,44.784397,44.758568,44.876236,44.93084,44.877857,44.94937,45.006897,45.07118,45.13573,45.195217,45.382977,45.4449,45.69306,45.86485,46.105656,46.305794,46.574387,46.889847,47.13423,47.38432,47.63165,47.87085,48.16847,48.408302,48.577175,48.780346,49.248917,49.35347,49.415886,49.880173,50.011284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27603,44.816593,45.57521,45.64122,45.673157,45.267887,45.464016,44.860657,45.00086,45.103947,45.19538,45.236473,45.255505,45.18087,45.077763,45.12855,45.120575,45.189034,45.207092,45.28447,45.28086,45.266247,45.29144,45.33702,45.321712,45.345646,45.346863,45.35691,45.341843,45.381767,45.400257,45.411533,45.46825,45.57689,45.631824,45.705074,45.82065,45.94061,46.162254,46.350002,46.67228,46.957172,47.253704,47.460896,47.72167,47.930412,48.218346,48.48289,48.688995,48.92242,49.267433,49.45621,49.50878,49.873123,50.01165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.024662,46.025017,45.79182,46.04081,45.747116,45.87651,45.475876,45.57539,45.60714,45.70233,45.60568,45.48805,45.52708,45.565704,45.685406,45.658566,45.80982,45.78522,45.754414,45.852966,45.88303,45.80887,45.82897,45.940285,45.863167,45.830463,45.90587,45.960228,45.963776,45.93573,46.05253,46.04715,46.084625,46.15416,46.24169,46.34729,46.458225,46.718235,46.948093,47.21595,47.49885,47.740204,47.962017,48.13209,48.383617,48.735256,48.879807,49.260254,49.452858,49.623646,49.72671,50.01014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61514,46.340454,46.314888,46.254734,46.25128,46.208576,46.13617,46.120243,46.12604,46.070652,46.144543,46.23867,46.218014,46.24043,46.253628,46.268787,46.270134,46.196156,46.24917,46.21856,46.25588,46.292442,46.363415,46.310455,46.293335,46.42103,46.458393,46.377426,46.41133,46.58043,46.53463,46.540077,46.521637,46.72374,46.7569,46.900505,47.02915,47.29557,47.45304,47.625942,47.86151,48.10368,48.28014,48.633698,48.893124,49.276894,49.39392,49.739983,49.706543,50.222782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.455643,46.263775,46.261566,46.280167,46.370464,46.331047,46.517075,46.673126,46.609196,46.5175,46.701717,46.74964,46.700912,46.769066,46.72503,46.75697,46.766083,46.764038,46.853943,46.923264,46.88952,46.84776,46.971897,47.073822,46.980473,46.967182,47.141037,47.13883,47.090187,47.012833,47.17431,47.18319,47.285442,47.296642,47.623756,47.69482,47.7562,48.00617,48.25421,48.331944,48.75991,48.940285,49.288155,49.218437,49.348736,49.63971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.266296,46.250534,47.159943,47.11378,47.15371,47.684105,47.085403,46.994534,47.002327,47.064568,47.30766,47.23318,47.191536,47.17845,47.1193,47.222942,47.256798,47.383846,47.338985,47.370647,47.486404,47.54615,47.54085,47.599964,47.69893,47.678368,47.677956,47.625843,47.706657,47.57244,47.690807,47.710175,47.894012,47.873238,47.897495,47.993736,48.370556,48.62757,48.710293,48.94154,49.267372,49.334435,49.254284,49.261173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32382,47.09413,47.620506,48.020206,47.781166,47.749866,47.86347,47.835423,47.627506,47.64483,47.581295,47.636456,47.760563,47.73045,47.885174,47.840523,47.95864,48.069645,48.074585,48.067455,48.19741,48.244442,48.276855,48.28604,48.260113,48.331787,48.262337,48.16614,48.167343,48.26429,48.13997,48.223083,48.174896,48.643654,48.861217,48.77256,49.055027,49.355324,49.284225,49.173637,49.149323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
